Title,Description,Image URL,Article URL,Author Name,Content Date,Section,Revista
Bancada del MAS se solidariza con Huaytari: “Es inocente hasta que digan lo contrario”,"El diputado Jerges Mercado aseveró que la bancada del MAS se solidariza con el presidente de ese órgano camaral, Israel Huaytari, acusado de legitimación de ganancias ilícitas. Mencionó que es inocente mientras las autoridades no digan lo contrario. “Estamos diciendo que...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/02/2024040218495866691.jpg",https://www.opinion.com.bo/articulo/pais/bancada-mas-solidariza-huaytari-es-inocente-que-digan-contrario/20240514141347945238.html,URGENTE.BO,2024-05-14,País,opinion
Magisterio se siente burlado por incumplimiento de acuerdo y advierte con retomar medidas,"El representante de los maestros manifestó que ya se deberían estar trabajando en mesas técnicas sobre los temas acordados, como el déficit de ítems, pero no se convoca al sector.   ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/22/2024042218353449648.jpg",https://www.opinion.com.bo/articulo/pais/magisterio-siente-burlado-incumplimiento-acuerdo-advierte-retomar-movilizaciones/20240514140806945237.html,ERBOL,2024-05-14,País,opinion
Transporte Aéreo Militar volverá a operar este 31 de mayo con una aeronave,"La aerolínea trabajará en esta etapa bajo el nombre de TAM-ep, que añade el denominativo de empresa pública. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/14/2024051413091278478.jpg",https://www.opinion.com.bo/articulo/pais/transporte-aereo-militar-volvera-operar-31-mayo-aeronave/20240514130928945236.html,ERBOL,2024-05-14,País,opinion
Arce da marcha atrás y abroga Decreto sobre Derechos Reales,"Luego de ""reflexionar"", el presidente del Estado, Luis Arce, junto a parte de su gabinete y el primer dirigente de la Central Obrera Boliviana, Juan Carlos Huarachi, decidió dar un paso atrás en la iniciativa para reformar la hermenéutica de Derechos Reales.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/14/2024051412270238094.jpg",https://www.opinion.com.bo/articulo/pais/gobierno-da-marcha-atras-arce-abroga-decreto-5143-propiedad-derechos-reales/20240514122844945234.html,Redacción Digital,2024-05-14,País,opinion
"Del Castillo: ""Con ley antirrobo Bolivia busca ser el país más seguro de la región""","Este anteproyecto crea un tipo penal denominado “apoderamiento flagrante de la cosa ajena” mediante el cual la persona que ilegítimamente se apoderase de bienes mediante descuido, intimidación o violencia y fuera encontrado en flagrancia por efectivos policiales será pasible a la sanción de siete años sin derecho a indulto.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/23/2023112316040221939.jpg",https://www.opinion.com.bo/articulo/pais/castillo-ley-propone-unidad-antirrobo-convertir-bolivia-pais-mas-seguro-region/20240514113502945228.html,Redacción/Oxígeno.bo,2024-05-14,País,opinion
El TSJ plantea reforma constitucional para mantener o no el voto popular para las Judiciales,"Con el proceso suspendido, el titular del Tribunal Supremo de Justicia, Marco Jaimes, planteo una posibilidad de acelerar el trámite con una reforma constitucional en donde estaría en tela de juicio el voto popular o la designación de estas autoridades siguiendo otro tipo de mecanismos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/17/2024011710065097532.jpg",https://www.opinion.com.bo/articulo/pais/judiciales-tsj-plantea-reforma-constitucional-mantener-voto-popular/20240514104106945226.html,Oxígeno.bo,2024-05-14,País,opinion
Levantan bloqueo en la ruta antigua Santa Cruz-Cochabamba,El documento fue firmado por ambas partes al promediar las 08:30 de este martes. Los pobladores y productores de la zona de Mairana en Santa Cruz iniciaron el bloqueo hace dos días en demanda de combustible.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/14/2024051409144176279.jpg",https://www.opinion.com.bo/articulo/pais/levantan-bloqueo-ruta-antigua-santa-cruz-cochabamba/20240514091607945218.html,Redacción Digital,2024-05-14,País,opinion
Unas 30 exportadoras no traen 100% de dólares,"El Gobierno identificó que alrededor de 30 empresas exportadoras no cumplieron el acuerdo de traer el 100% de sus divisas al país, como se habían comprometido para coadyuvar ante la escasez de dólares. El consenso fue firmado en febrero, en el marco de las reuniones para...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/13/2024051323400070511.jpg",https://www.opinion.com.bo/articulo/pais/30-exportadoras-traen-100-dolares/20240514000058945211.html,REDACCIÓN/ERBOL,2024-05-14,País,opinion
Pasajes: choferes se aferran a suba y barajan 5 causas; ANH niega escasez,Los transportistas no quitan el dedo del renglón. Para justificar su pedido de análisis de nivelación citaron la supuesta falta de combustible.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/13/2024051323161936603.jpg",https://www.opinion.com.bo/articulo/pais/pasajes-choferes-aferran-suba-barajan-5-causas-anh-niega-escasez/20240514000058945202.html,REDACCIÓN/AGENCIAS,2024-05-14,País,opinion
Bolivia: deuda externa bajó $us 211 millones en 3 meses,"A marzo de 2024, la deuda externa es de 13.377 millones de dólares. Según el BCB, el país tiene mejor capacidad de endeudamiento. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/13/2024051323323799816.jpg",https://www.opinion.com.bo/articulo/pais/bolivia-deuda-externa-us-211-millones-3-meses/20240514000041945208.html,REDACCIÓN/AGENCIAS,2024-05-14,País,opinion
Gremiales dan ‘plazo’ para que los atiendan; bloquearán en la Llajta,"Tras el desarrollo del ampliado nacional en Tarija, la Confederación de Trabajadores Gremiales de Bolivia resolvió darle al Gobierno 72 horas para atender cuatro demandas. De lo contrario, el sector advierte movilizaciones en todo el país. En contacto con Urgente.bo, Toño...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/04/18/2023041809452622322.jpg",https://www.opinion.com.bo/articulo/pais/gremiales-dan-plazo-que-atiendan-bloquearan-llajta/20240514000035945209.html,REDACCIÓN/URGENTE.BO,2024-05-14,País,opinion
"Huaytari habría recibido 193 depósitos, según la UIF","El titular de la Cámara de Diputados, Israel Huaytari, habría recibido 193 depósitos valuados en más de 1.4 millones de bolivianos, en concordancia con la Unidad de Investigaciones Financieras (UIF). Una de las empresas vinculadas en el caso aseguró que compró un equipo de...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/03/27/2024032722022165317.jpg",https://www.opinion.com.bo/articulo/pais/huaytari-habria-recibido-193-depositos-uif/20240514000035945206.html,REDACCIÓN/AGENCIAS,2024-05-14,País,opinion
"NGP, el grupo de ‘qhochalas patriotas’ rumbo a 2025","Otro partido político se encuentra en puerta. Se trata de Nueva Generación Patriótica (NGP), agrupación de origen cochabambino que está muy cerca de conseguir la aprobación final por parte del Tribunal Supremo Electoral (TSE). Se sabe que ya reunió 140 mil firmas mediante...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/13/2024051323274694332.jpg",https://www.opinion.com.bo/articulo/pais/ngp-grupo-qhochalas-patriotas-rumbo-2025/20240514000034945205.html,REDACCIÓN,2024-05-14,País,opinion
Los ‘audios’ de Evo: Morales habría usado material con IA; asoma otro y ligan a Siles,"No es nuevo que, de un tiempo a esta parte, varias denuncias hechas por Evo Morales y su entorno se hayan apoyado en audios, capturas de pantallas, chats y fotos.  En esta ocasión, se conoció que Evo habría echado mano de un audio aparentemente creado con Inteligencia...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/21/2023112123444285656.jpg",https://www.opinion.com.bo/articulo/pais/audios-evo-morales-habria-usado-material-ia-asoma-ligan-siles/20240514000006945203.html,REDACCIÓN/AGENCIAS,2024-05-14,País,opinion
Salud cifra más de 127.000 vacunas contra la influenza administradas en el país,"De ese total, 20.304 fueron pediátricas y 107.612 para adultos, detalló la autoridad quien recordó que la inoculación es de forma gratuita y voluntaria.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/05/11/2023051123320691045.jpg",https://www.opinion.com.bo/articulo/pais/salud-cifra-mas-127000-vacunas-influenza-administradas-pais/20240513224238945181.html,ERBOL,2024-05-13,País,opinion
Emiten acusación contra 12 personas caso mercado paralelo de Adepcoca,"Son al menos 13 los delitos que se los acusa, entre ellos, estragos, incendio, secuestro, entre otro. La pena que se solicita en el caso va desde 8 hasta los 12 años de privación de libertad, informó la abogada Evelyn Cossío.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/13/2024051321121369971.jpg",https://www.opinion.com.bo/articulo/pais/emiten-acusacion-12-personas-toma-quema-mercado-paralelo-adepcoca/20240513211550945146.html,ERBOL,2024-05-13,País,opinion
Gobierno garantiza precio del pan en Bs 0.50 tras un acuerdo y subvención de harina,"El precio del pan de batalla en Bs 0.50 está plenamente vigente y garantizado, por un acuerdo con los panificadores y el control en el 70% de su estructura de costos, informó el viceministro de Comercio Interno y Logística Interna, Grover Lacoa","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/12/21/2023122100034793282.jpg",https://www.opinion.com.bo/articulo/pais/panificadores-declaran-alerta-emapa-asegura-que-tienen-asegurada-provision-harina/20240513210935945142.html,OXIGENO.BO,2024-05-13,País,opinion
"Gobierno, molesto por “malos exportadores” que no traen el 100% de sus divisas al país","La autoridad afirmó que la molestia fue expresada en una reunión con la Cámara Nacional de Exportadores, que también contó con la presencia de un representante de la Confederación de Empresarios Privados de Bolivia (CEPB).","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/13/2024051319583579346.jpg",https://www.opinion.com.bo/articulo/pais/gobierno-expresa-molestia-malos-exportadores-que-tren-100-divisas-pais/20240513210646945141.html,OXIGENO.BO,2024-05-13,País,opinion
Exjefe de Diprove en Puerto Suárez dice que le sembraron la droga en su vehículo,"El exjefe policial fue enviado en pasados días a la cárcel de Palmasola por el lapso de 180 días acusado por tráfico de sustancias controladas, asociación delictuosa y confabulación. En su audiencia cautelar, se acogió a su derecho de guardar silencio.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/09/2024050919371434793.jpg",https://www.opinion.com.bo/articulo/pais/exjefe-diprove-puerto-suarez-dice-que-sembraron-droga-vehiculo/20240513182448945139.html,ERBOL,2024-05-13,País,opinion
Informe revela que Huaytari recibió depósitos valuados en más de un 1 millón; vinculan a Coronel,"Dentro de la investigación que lleva adelante la Fiscalía, se dispuso congelar las cuentas y anotar de forma preventiva los bienes del legislador y de otras tres personas involucradas.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/03/2023110321583962598.jpg",https://www.opinion.com.bo/articulo/pais/informe-revela-que-huaytari-recibio-depositos-valuados-mas-1-millon-vinculan-coronel/20240513170229945128.html,Redacción/Agencias,2024-05-13,País,opinion
"Copa aboga por un nuevo aeropuerto en El Alto, pero aclara que es imposible por el momento","Este mismo lunes, se registró una movilización en el ingreso al aeropuerto por parte de gremios que rechazan el traslado de la terminal aérea. Argumentaron que se pone en riesgo la generación de ingresos en temas como transporte y servicios.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/09/27/2023092715123694207.jpg",https://www.opinion.com.bo/articulo/pais/copa-aboga-nuevo-aeropuerto-alto-aclara-que-es-imposible-momento/20240513154455945123.html,ERBOL,2024-05-13,País,opinion
Arce conversó con Putin por teléfono sobre proyectos económicos y energéticos,"El presidente Luis Arce mantuvo una conversación telefónica con el mandatario ruso Vladimir Putin, donde abordaron diferentes temas como los proyectos conjuntos entre ambos países.  Según la Cancillería rusa, Arce felicitó a Putin y a todo el pueblo ruso por el...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2022/09/22/2022092215202730088.jpg",https://www.opinion.com.bo/articulo/pais/arce-converso-putin-telefono-proyectos-economicos-energeticos/20240513143612945119.html,ERBOL,2024-05-13,País,opinion
YPFB abre posibilidad de alquilar a Argentina gasoducto para exportación de gas,"El ejecutivo mencionó que existen varios proyectos de otros países para exportar el gas del yacimiento Vaca Muerta de Argentina; sin embargo, el “más viable, el más barato”, que ya está construido, es el de Bolivia.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2021/11/16/202111161704167176.jpg",https://www.opinion.com.bo/articulo/pais/ypfb-abre-posibilidad-alquilar-argentina-gasoducto-exportacion-gas/20240513121547945115.html,Oxígeno.bo,2024-05-13,País,opinion
‘Evistas’ desafían al Procurador a procesar a Evo; ‘venga al Trópico y encarcele a todos’,"Parlamentarios “evistas” arremetieron este lunes contra el Procurador General del Estado, César Siles, porque anunció que procesará judicialmente a Evo Morales por los delitos de injurias y difamación. El diputado Héctor Arce consideró que se trata de un hecho de...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/03/30/2024033021151713437.jpg",https://www.opinion.com.bo/articulo/pais/evistas-desafian-procurador-procesar-evo-venga-tropico-encarcele-todos/20240513114327945113.html,ERBOL,2024-05-13,País,opinion
Economía: Entrega de dólares se irá dosificando vía Banco Unión y financieras privadas,"La pasada semana, la industria farmacéutica denunció que la falta de dólares en el país estaría poniendo en riesgo la compra de medicamentos para abastecer el mercado interno lo que motivó a que el Gobierno sostuviera una reunión con este sector.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/12/10/2023121018321731497.jpg",https://www.opinion.com.bo/articulo/pais/economia-entrega-dolares-ira-dosificando-via-banco-union-financieras-privadas/20240513100244945110.html,ABI,2024-05-13,País,opinion
Senamhi prevé descensos de temperatura y heladas en 5 departamentos,"Se emitió una alerta naranja para Tarija, Chuquisaca, Beni, Pando y Santa Cruz.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/12/2024051220345558569.jpg",https://www.opinion.com.bo/articulo/pais/senamhi-preve-descensos-temperatura-heladas-5-departamentos/20240513000042945098.html,AGENCIAS,2024-05-13,País,opinion
‘Lo ajeno no se toca’: anteproyecto de ley prevé sentencia en 48 horas contra ladrones en flagrancia,"En 2023, se presentaron 21.330 denuncias por robo, por las que solo 593 autores fueron condenados, lo que supone que nada más el 2.78% obtuvo sentencia.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/12/2024051220415262362.jpg",https://www.opinion.com.bo/articulo/pais/ajeno-toca-anteproyecto-ley-preve-sentencia-48-horas-ladrones-flagrancia/20240513000032945101.html,AGENCIAS,2024-05-13,País,opinion
Hotel Las Américas: Procuraduría quiere reabrir investigación por ser imprescriptible,El Estado tiene plazo hasta el 26 de julio para informar a la CIDH si ha cumplido las recomendaciones.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/03/08/2024030820553718463.jpg",https://www.opinion.com.bo/articulo/pais/hotel-americas-procuraduria-quiere-reabrir-investigacion-ser-imprescriptible/20240513000014945095.html,AGENCIAS,2024-05-13,País,opinion
Caso YLB: Procuraduría solicita congelar acciones de la empresa Gemirex S.R.L.,"Entre 2013 y 2019, la empresa se adjudicó al menos ocho contratos directos para el proyecto del litio por unos 186 millones de bolivianos. Ahora, la Fiscalía busca a la gerente para su detención.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/25/2024042522425283978.jpg",https://www.opinion.com.bo/articulo/pais/caso-ylb-procuraduria-solicita-congelar-acciones-empresa-gemirex-s-r-l/20240513000007945102.html,AGENCIAS,2024-05-13,País,opinion
Constructores registran 30% de caída en la inversión privada inmobiliaria,Raúl Solares dijo que no dio resultado el acuerdo de 10 puntos del Gobierno con los empresarios para mejorar la situación de las divisas. Pidió replantar la medida. ,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/12/2024051213244748060.jpg",https://www.opinion.com.bo/articulo/pais/registran-30-caida-inversion-privada-inmobiliaria/20240512132714945090.html,ERBOL,2024-05-12,País,opinion
Evo pide a Arce que no impulse su inhabilitación si quiere un congreso de unidad,"Según los estatutos del MAS-IPSP, el congreso nacional ordinario es la instancia para elegir a la nueva directiva del partido. El encuentro evista será el 10 de julio en Villa Tunari.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/21/2024042111464866535.jpg",https://www.opinion.com.bo/articulo/pais/morales-lucho-quiere-congreso-unidad-que-diga-que-va-impulsar-inhabilitacion-evo/20240512131344945088.html,AGENCIAS,2024-05-12,País,opinion
Incremento salarial: retroactivo debe pagarse a trabajadores hasta el 31 de mayo,El Gobierno nacional aprobó un incremento salarial de 5.85% al mínimo nacional y de 3% al haber básico.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2022/11/02/2022110200115831447.jpg",https://www.opinion.com.bo/articulo/pais/incremento-salarial-retroactivo-debe-pagarse-31-mayo/20240512105023945080.html,ABI,2024-05-12,País,opinion
Reportan bloqueo en la ruta antigua Cochabamba – Santa Cruz,Pobladores de Mairana y Samaipata piden a la Agencia Nacional de Hidrocarburos (ANH) flexibilizar requisitos para la compra de combustible,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/12/2024051210165321363.jpg",https://www.opinion.com.bo/articulo/pais/reportan-bloqueo-ruta-antigua-cochabamba-santa-cruz/20240512101713945077.html,AGENCIAS,2024-05-12,País,opinion
Camacho cumple 500 días en la cárcel y califica su detención como un 'secuestro',"El 28 de diciembre de 2022, Camacho fue detenido en Santa Cruz por el caso Golpe I y fue trasladado hasta La Paz.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/09/13/2023091319515190119.jpg",https://www.opinion.com.bo/articulo/pais/camacho-500-dias-pasaron-secuestro-algunos-creen-que-lograron-silenciarme-atemorizarme/20240512092235945068.html,BRÚJULA DIGITAL,2024-05-12,País,opinion
"Congelan cuentas de Huaytari, investigado por ganancias ilícitas","El presidente de la Cámara de Diputados, Israel Huaytari, está en el ojo público luego de ser denunciado por legitimación de ganancias ilícitas. La autoridad negó enfáticamente las acusaciones y aseguró estar dispuesto a levantar su secreto bancario para demostrar su...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/09/2024050923274968111.jpg",https://www.opinion.com.bo/articulo/pais/congelan-cuentas-huaytari-investigado-ganancias-ilicitas/20240512000045945061.html,REDACCIÓN,2024-05-12,País,opinion
‘Nuevos’ para 2025: de un policía ‘patriota’ a exfiscal que quiere cortar con Cuba,Son precandidatos que pretenden darle pelea al MAS en las urnas. Las promesas son varias. Van de quitar el subsidio a los hidrocarburos a llamar a la DEA.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/11/2024051119323428724.jpg",https://www.opinion.com.bo/articulo/pais/nuevos-2025-policia-patriota-exfiscal-que-quiere-cortar-cuba/20240512000017945038.html,ROMINA SAAVEDRA,2024-05-12,País,opinion
Choferes piden estudios técnicos en cada municipio para el alza de pasaje,"Los choferes exigen estudios técnicos en cada municipio para el alza de pasajes, la determinación se tomó luego de un ampliado este pasado viernes. El ejecutivo de la Confederación de Choferes de Bolivia, Lucio Gómez, aseveró que las alcaldías deben efectuar estudios y que...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/11/2024051116491746199.jpg",https://www.opinion.com.bo/articulo/pais/choferes-piden-estudios-tecnicos-cada-municipio-alza-pasaje/20240511164926945030.html,Urgente,2024-05-11,País,opinion
Fiscalía congela cuentas y anota bienes del presidente de la Cámara de Diputados,"También se conoció que Israel Huaytari recibió una transferencia por más de 1.4 millones de bolivianos, en una cuenta bancaria mancomunada que tendría con su esposa. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/03/2023110321360915227.jpg",https://www.opinion.com.bo/articulo/pais/fiscalia-congela-cuentas-anota-bienes-presidente-camara-diputados/20240511123402945026.html,BRÚJULA DIGITAL,2024-05-11,País,opinion
Organizaciones de mujeres y colectivos rechazan cualquier reforma Ley 348,"Advierten que revisar la Ley 348 constituye un grave peligro, ya que se corre el riesgo de retrocesos en su concepción progresista.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/12/11/2023121123232887370.jpg",https://www.opinion.com.bo/articulo/pais/organizaciones-mujeres-colectivos-rechazan-cualquier-reforma-ley-348/20240511121052945025.html,ERBOL,2024-05-11,País,opinion
"Alcón pide a Evo reflexionar, buscar la unidad del MAS y no la “convulsión”","El MAS-IPSP recibió su primera amonestación grave de parte de la Sala Plena del TSE porque la dirigencia que preside Evo Morales no cumplió con disposiciones para convocar al congreso, entre ellas el consenso.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/08/24/2023082423253155577.jpg",https://www.opinion.com.bo/articulo/pais/alcon-pide-evo-reflexionar-buscar-unidad-mas-convulsion/20240511111044945021.html,URGENTE.BO,2024-05-11,País,opinion
Caso piscinas de YLB: Fiscalía emite cinco nuevas órdenes de aprehensión,"Personal del Ministerio Público y de la Policía realizó varios allanamientos de domicilios en la ciudad de Santa Cruz, pero sin resultados porque las viviendas estaban “totalmente vacías”.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/11/2024051110405387255.jpg",https://www.opinion.com.bo/articulo/pais/caso-piscinas-ylb-fiscalia-emite-nuevas-ordenes-aprehension/20240511104139945019.html,AGENCIAS,2024-05-11,País,opinion
Pederastía: Fiscalía pide a Vaticano antecedentes de sacerdotes denunciados en Bolivia,"Se continúa en la acumulación de elementos de convicción; sin embargo, es de relevancia contar con la respuesta a los requerimientos internacionales que se solicitaron para esclarecer estos hechos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/07/2024050722541040207.jpg",https://www.opinion.com.bo/articulo/pais/pederastia-fiscalia-pide-vaticano-antecedentes-sacerdotes-denunciados-bolivia/20240511101909945017.html,URGENTE.BO,2024-05-11,País,opinion
Bolivia plantea a tres países desarrollo de estudios sobre el uso del agua en la industria del litio,"En el encuentro de representantes de Bolivia, Chile, Argentina, que forman el llamado triangulo del litio, y México se planteó trabajar de forma conjunta para desarrollar estudios sobre el uso del agua y los recursos evaporíticos en la industrialización del litio, informó el...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/29/2024042923130144768.jpg",https://www.opinion.com.bo/articulo/pais/bolivia-plantea-chile-argentina-mexico-desarrollo-conjunto-estudios-uso-agua-industria-litio/20240510213238945013.html,OXIGENO.BO,2024-05-10,País,opinion
Choferes insisten en aumentar precio de pasajes y exigen realizar estudios técnicos,"El representante de los choferes, incluso, señaló que pedirán al Gobierno sacar una resolución para que las alcaldías “por lo menos ponderen” incrementar el precio de los pasajes.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/10/2024051020303621049.jpg",https://www.opinion.com.bo/articulo/pais/choferes-insisten-aumentar-precio-pasajes-exigen-autoridades-realizar-estudios-tecnicos/20240510210054944989.html,OXIGENO.BO,2024-05-10,País,opinion
Eligen a Lourdes Chambilla como presidenta del Concejo de La Paz,La elección de Chambilla y de Mamani fue ratificada por la unanimidad de los concejales en la sesión de este viernes.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/10/2024051019260735544.jpg",https://www.opinion.com.bo/articulo/pais/eligen-lourdes-chambilla-como-presidenta-concejo-paz-vicepresidencia-pendiente-division-mas/20240510194807944979.html,ERBOL,2024-05-10,País,opinion
TCP suspende aplicación de Decreto 5143 de Derechos Reales,"La Comisión de Admisión emitió este viernes dos autos constitucionales en respuesta a las acciones de inconstitucionalidad presentadas por los parlamentarios Santos Mamani y de Juan José Jáuregui, un día después de que estas acciones fueron presentadas en el TCP.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/30/2024013013152851096.jpg",https://www.opinion.com.bo/articulo/pais/tcp-suspende-aplicacion-decreto-5143-derechos-reales-mientras-resuelve-acciones-inconstitucionalidad/20240510192219944977.html,Oxígeno.bo,2024-05-10,País,opinion
Seis plantas del Complejo Siderúrgico del Mutún ingresarán en pruebas en junio,"La entrega de la primera fase del proyecto, que comprenden las plantas de Concentración, Peletización, Acería, Laminación, Central Eléctrica y Plantas Auxiliares, lo hará el presidente Luis Arce en ocasión al aniversario de Santa Cruz.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/05/29/2023052922591081248.jpg",https://www.opinion.com.bo/articulo/pais/plantas-complejo-siderurgico-mutun-ingresaran-pruebas-junio/20240510190748944976.html,ERBOL,2024-05-10,País,opinion
"Panificadores, en apronte: anuncian subir pan a Bs 0.80, si transporte eleva pasaje","Los panificadores de La Paz se declararon en estado de emergencia, luego de un ampliado que se efectuó a inicios de esta semana.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/12/19/2023121923292858252.jpg",https://www.opinion.com.bo/articulo/pais/panificadores-apronte-anuncian-subir-pan-bs-080-transporte-alza-pasaje/20240510173801944962.html,URGENTE.BO,2024-05-10,País,opinion
Carta póstuma de exgerente de YLB: pericia confirma que letra y firma son suyas,"La información fue proporcionada por el fiscal general del Estado, Juan Lanchipa, quien indicó que se realizaron los estudios grafotécnicos por parte del IDIF.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/24/2024042418111265322.jpg",https://www.opinion.com.bo/articulo/pais/carta-postuma-exgerente-ylb-pericia-confirma-que-letra-firma-son-suyas/20240510172036944961.html,ERBOL,2024-05-10,País,opinion
Evo insiste en retar a Arce a unas “primarias cerradas” y descarta reunión con Pacto de Unidad,"En conferencia de prensa, Morales respondió así a Arce, quien ayer le pidió “reflexión” para consensuar con las organizaciones sociales del Pacto de Unidad para desarrollar un Congreso que evite nuevas amonestaciones de parte del Tribunal Supremo Electoral (TSE).","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/12/17/2023121710534627345.jpg",https://www.opinion.com.bo/articulo/pais/evo-insiste-retar-arce-primarias-cerradas-descarta-reunion-pacto-unidad/20240510123809944955.html,ERBOL,2024-05-10,País,opinion
"Arce deja en manos del TCP decreto sobre Derechos Reales y habla de ""desinformación""","Arce negó que el contenido del decreto busque “afectar la propiedad de la gente” o “expropiar” las casas de las familias bolivianas, como algunos políticos, entre ellos los seguidores de Evo Morales y de las opositoras Creemos y Comunidad Ciudadana (CC), denunciaron para movilizar a la población.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/10/2024011023140767571.jpg",https://www.opinion.com.bo/articulo/pais/arce-deja-manos-tcp-decreto-derechos-reales-lamenta-campana-desinformacion/20240510122306944953.html,Oxígeno.bo,2024-05-10,País,opinion
"Del Castillo vincula a policía aprehendido por narcotráfico con Evo; ""era su exseguridad""","La información fue proporcionada por el ministro Eduardo Del Castillo, a tiempo de explicar los antecedentes del policía que trasladaba 23 kilos de cocaína en su vehículo en Santa Cruz.    ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/07/02/2023070210303727654.jpg",https://www.opinion.com.bo/articulo/pais/castillo-vincula-evo-policia-aprehendido-narcotrafico-era-exseguridad/20240510115746944951.html,Redacción Digital,2024-05-10,País,opinion
¿Sufriste cobros altos por transacciones en internet?; ASFI procesa a 22 entidades,"Según la ASFI, se registraron reclamos sobre el incremento en el cobro de comisiones en las transacciones por compras al exterior, compras por internet, pagos en POS en el exterior y transacciones en moneda extranjera.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/07/20/2023072022190326660.jpg",https://www.opinion.com.bo/articulo/pais/sufriste-cobros-elevados-transacciones-compra-internet-asfi-procesa-22-entidades/20240510101645944943.html,ERBOL,2024-05-10,País,opinion
Pasajes: choferes se citan en gran cumbre,Los choferes del país no quitan el dedo del renglón. Insisten en que es necesaria la nivelación de los pasajes en el servicio público. En esa línea tendrán hoy un ampliado urgente. La Confederación de los Choferes de Bolivia llamó a la cumbre. El tópico principal que...,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/27/2024042712005587135.jpg",https://www.opinion.com.bo/articulo/pais/pasajes-choferes-citan-gran-cumbre/20240510000043944935.html,REDACCIÓN,2024-05-10,País,opinion
‘Evismo’ y oposición apuntan a abrogar D.S. 5143; Gobierno teme plan de golpe,"El radicalismo del MAS y legisladores de oposición se alinearon. Presentaron proyectos de ley contra el decreto. Édgar Montaño ve unión entre “camachistas”, “evistas” y “mesistas”.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/09/2024050923395622785.jpg",https://www.opinion.com.bo/articulo/pais/evismo-oposicion-apuntan-abrogar-d-s-5143-gobierno-teme-plan-golpe/20240510000039944937.html,REDACCIÓN,2024-05-10,País,opinion
